id,feet,median
sg:1779bc51cfe2482a8e4dd15157349c0a,11601,39.0
sg:af68dd5fb0a243189b33129bb8330f6b,237381,21.0
sg:53b27300be534dfe82628585b76e65b2,119424,21.0
sg:d9917518cdb64c10a5adcabc52a23b68,175006,21.0
sg:b3148adaea23455181dede3094459149,12754,20.5
sg:1daea37555444dcc9d2384226bf4629d,95993,24.0
sg:32e6043f4bfd43cc8401b1e09f2345ec,71582,19.0
sg:dfc6b329e1234499b0d4a78d8fc3e08d,22926,21.5
sg:415aced2f72b4b6eb32d06f9d92bbe22,31166,12.0
sg:8e001b17b2274b5fbbc913d7f54981de,12489,25.5
sg:2cd1fb6c587649a7ad3b9fc3163d3645,20088,25.0
sg:0d382b27256f485d94fa13a530d71422,73375,34.5
sg:08826e8636654237b3b8c1c79e642796,21892,26.0
sg:0245df8c881441b0878db3bf955543c1,47268,20.0
sg:5de6c5b291154f6488acd2455994a5eb,13305,15.0
sg:0f9d498f13144c8da70a6970d39bf00d,24259,13.0
sg:ab8bc8f1a4194748a0950a299a03c311,23590,29.0
sg:2bbadf96e33941c19d4f492cd471ddb8,20404,73.0
sg:ea5eb53bd1e44619bfb442711ee825d5,27171,19.5
sg:7c0b9cf6cb0a462a904b5b475ed1e283,23185,11.5
sg:91e4bb16470c4023930dcb0b279dc863,243142,21.0
sg:33491e639a0c4edf910231f6a81daa4d,24373,20.0
sg:ac171df143a04ea3974811404761a6b8,85008,21.0
sg:8259b614f155404987ad582266ff477c,221840,22.0
sg:0a9f6363ca7b45ceaa121431fcf47795,24660,11.0
sg:c9d1a30cfaba401d9ca77536020ec06c,5653,24.0
sg:2c7edaee8f7745f893fdb00c571e4482,33498,17.0
sg:641f5e7679b74e82a86b5e10ecd49d66,85422,20.0
sg:21ade0a90d1b4a1fb30b44a8ea8132e6,34277,22.5
sg:5222ecdd2d3a4199b01d7910479f1aa4,92036,10.0
sg:c8d7b848d1fb4fa392584c5265b2d401,117699,16.0
sg:bd1f0eb64e7342a0addbfd4c2e71d679,190401,22.0
sg:dde2541d6b5d47c78604c63d088edcf7,57085,20.0
sg:471cd3437b2742469ca122cd45f80eb9,23967,39.5
sg:50a4851daf70400fa16f74f5523db51a,24150,13.0
sg:881b6aff8963400e998844212731f3ed,227671,21.0
sg:63e1cccbeda54d569c9b4c9a8e9dda5e,87318,16.5
sg:c4d56e3107b947b1ba017cbe8417e474,31524,21.0
sg:9b4a3d71a90d4b58a1c206e62ed97463,22018,15.0
sg:4527fe6b0743485c967ac064ab753f7a,28457,9.0
sg:6f95ba8a9d09402bb733a5bed4118201,248402,22.0
sg:c87806db5b254036b680c6d02cdaec52,8980,47.5
sg:d1c58973a5aa455a9926a493809c0d61,39330,11.0
sg:ddd127f8081041e8a914652889519366,175593,22.0
sg:72423b8c323848dea8698e953dbf4940,55465,19.0
sg:0ef171cc3aa54c829ec05ea3ff005772,14970,22.0
sg:1bfe060039e74eff80bf05188e7b6478,36973,24.0
sg:d1e9a3da3ec74bb3a2e7f966390f4bb6,145110,21.0
sg:ac5b64aff78d44418cb2bf11a64b8066,24694,46.0
sg:7a5cc7ddb4e94a21886cd40eaac2a641,27552,28.0
sg:2f4a355f6655450cacca2f21bb4d2d8a,23228,17.5
sg:9a1bf4613ad247028d72fdc7f08447fc,11594,13.0
sg:0e66b806a91347b383494a0159bab5ea,122391,21.0
sg:39d40f76be6c48d2963a27aac06a5d1c,85432,27.0
sg:62fad6ab73da4e70a4dfe944879b2234,171372,21.0
sg:804dc4dbc95f4950bb4f7aa6af1cc448,144906,10.0
sg:c78c3ef9bc5c4b44b527753c1a3e2125,126805,21.0
sg:0c4e8647cbb24952a1738ea34c9658c8,125893,21.0
sg:22e4cade650944038dcb982b0d56f0ae,106274,14.0
sg:3011dbaaacd24e84b779375bf5133b54,64916,27.0
sg:44342fd155004698b2208b262e262f4b,6551,23.0
sg:6f9777cc07da40cc8a230fb5c1f8a850,172594,21.0
sg:90092913c6084b6c926a5bf15733ae22,221477,21.0
sg:134584e8cfdc49088569e44a9a1ef703,8620,21.5
sg:dd178c3641fa4a7490d9684fe60a2008,30936,16.0
sg:4e9318efcd934946a0ebef545a96785b,34608,14.0
sg:9f9d85a378994ad98930480302d2b2ef,177476,21.0
sg:f5be862bb6e34da78478a9858519a212,34591,21.0
sg:1b27c3ccbed846c8824fd594776907cc,226107,21.0
sg:c5208d2c88cf48a3b54b443925dce1b3,25082,20.0
sg:c6bec05d865a4ce1b460b259e4e923e9,98785,14.0
sg:ab810325cc354f3a9e57287a05d5a1ac,29870,21.0
sg:b79156ab612041b5aad47b650a5bd706,174758,22.0
sg:b257e60b9db1483ab621901e961ad5a4,22334,26.0
sg:5273979c0d3b45c0a865e6c8838f07f7,176363,21.0
sg:5af1b877cba04648987ca7a7c4c24354,49699,14.0
sg:f3052eb924c443bdbe65d24e47a35cba,85889,23.0
sg:8243bc4523d44fbe9e94a2421592c60e,25399,24.0
sg:5192fd92c3d645788fdc318c7e2582eb,37628,21.0
sg:aac4c40f746e417788b3a05b09edaf34,17428,20.0
sg:2f0a03d8c35f4d8a908e7d70b8c04b91,25467,20.0
sg:c29e4ae3760e4a259c55f97548833c85,24121,20.5
sg:f8476752177444c89cccbb2cda9b8f72,220795,21.0
sg:9d42e9652b2a4c1089ef8baa0ba1705c,175968,21.0
sg:0aaab990f49f4adf9df88d63a7989a9a,19447,13.0
sg:c1947d69a37044939ef590b6e0ff67bb,26222,18.5
sg:20d744a629b342cfbcf1b677d92eaf7f,173543,22.0
sg:54bbd8e3d90140ec996496f51a9a8bd0,120183,20.0
sg:6a26852e880946418aef039972b31353,13043,16.5
sg:cc270d3e0885474f9f71c58fa614c794,67946,21.0
sg:15229afd3bcd4e99bbefc5e3097e82bb,14508,17.0
sg:b903151c224f4249ba62af0996fb86ac,10445,11.0
sg:878cf502fc4848b481879f63c5baaf37,11066,19.5
sg:23cad04da7ff4f9d9d110568fcb20206,2309,20.5
sg:ef0260c868bb4b2795b3990b2e880c3b,37271,10.0
sg:d882d5bb4d004db1be796dd256104abe,41478,12.0
sg:f33c82f3449545119623d8eca5c12778,17757,11.5
sg:4a3224e244df4a228c700fbcdc23e789,6267,16.0
sg:35447214c3aa44e8a9c65322b2cbcfe7,20898,20.0
sg:018409eea8c2443e9c766650dfda089b,19173,20.0
sg:0fd4ba9203884e99ad63b5c86523f5a3,8634,15.0
sg:81aec70bdea44fc5be72f527070c13e8,3552,38.0
sg:22f5e6eb4a81418e9034a30771d9afbf,849,40.5
sg:a132807ab51a4ca9bd303c90e57e2832,1079,29.0
sg:635709743b7d485984fa2c53776c3966,36493,51.0
sg:bb57293049c645e6b86c346f02d5077b,3931,12.5
sg:694bf0a1bb0447659d1a7395a7b4cdb0,5711,65.0
sg:5fb61ab2aa3b41b3a1a526a055364d3c,5157,19.5
sg:7252296ada524d3b8fc3f8fe109ead7a,16167,120.0
sg:e68a9a74331a4e1d895076843e1f94f4,2162,10.5
sg:947ab464060c4c9388a6423ebb157493,5970,50.5
sg:462ee8a1dd564ecb9d530ab77fc235c8,4343,31.0
sg:9636eb99a81b458598cde916ab9c7d18,6116,10.0
sg:dd08064154c04397bb9f1fcb5361cffd,4678,14.0
sg:af8689b08db74a708605f91f81101176,1467,64.0
sg:c8f86d4836c345fc9535f77eb59aa17f,8460,20.0
sg:b9109cf5e7ae4b4a8dbec87ca78a1fb0,7241,12.0
sg:d76d4027335a4ba6b1ef53d1d35b1885,1744,31.0
sg:1b4b8cf742a742b98a6a6dbc7cde3176,2284,121.0
sg:bc153209b65b4cfd9b923216a800d023,32135,22.0
sg:e912bc47324c445e802b51b38d6f9742,12086,56.5
sg:cfa4f1b910344d6b9b479cca87d60786,3704,45.0
sg:835a32d496b1427b91a952a6fc948321,16693,68.5
sg:2631b43b6c614ea0ab9bebda55e64abb,7223,25.5
sg:774ec6e0eb8246e3b9871c3a53cc744d,7237,19.0
sg:cc7310c7b4ee4e0eb2d5c1f6ae92308c,32204,19.5
sg:349dbf312c3347018e63239049b3d6d8,2896,38.0
sg:1b5a0ea6c6724c688ae7575547834752,51872,37.5
sg:48175b30814b4fc29d2260ec344ae6c4,3924,13.0
sg:e73fbd9b5407494794ea25cb68c2133b,14147,84.0
sg:d594befebf9f4f5e8f51fec776df0eee,17956,10.0
sg:8ad77e69a0b54078bef14d2c9651ead6,13305,25.0
sg:bbac4cf7b1ba4a2db7a46b842308fba0,1505,73.5
sg:8fe948a3760541f7bff593c05d376cf8,33378,33.0
sg:924c7beaf43b49de9877d4edc9a6b1d0,5878,22.5
sg:9a37b9153edd498fad84bd0f8e8f3b28,170646,41.0
sg:021e01aee3df4f3aba997a84eb709a55,4349,179.0
sg:ea40a71c310641289d9c7de8338252a0,3585,19.0
sg:cb6d9ff017e84cbb93f811ef5704c8d1,6001,42.5
sg:2fe12211e0d64136ae222b53c6aa79e2,24496,23.5
sg:30e74dd2406e4e0588054d7000130623,7008,21.0
sg:64d6619298d14c1199d58e5a39785122,29495,215.0
sg:11b1761ab6f74fc7b70f87586766f973,63809,65.0
sg:57067b939dcc47afa7acc97665316121,5101,43.0
sg:297634611c9842d29464ec912ea6dd94,1281,40.0
sg:f019599872d14c24b3b84ccb770a8cf0,624,18.0
sg:0cc01897473d4161ba4575033dec7eab,2161,31.0
sg:b48a19bc24634a5dbab7ae7de6197154,11924,32.0
sg:7b037ebc51174a1982a1138cd711c67a,17695,44.0
sg:c7d2fcd7cbe842d5a18ce1312958dd7e,1739,64.5
sg:e0350f554b7d463cabba8bffcd6f57bf,30996,10.5
sg:3e92c596f6ca40c9b9f0e8e872459a60,3337,30.0
sg:d4c019beb9a34949b89ffc8c3a7c989e,5210,9.0
sg:1a7242f253c247f190cdfe6bf163c985,19576,16.0
sg:ce9aaf8ce33148729ea86a8ba8327f97,11673,36.0
sg:2f8eb2ee51b549c3ba33383f30568aec,4454,60.0
sg:a2485b29e6014773a5151aecbbf05e25,15752,11.0
sg:bffe11dd65084aeeacfc0261c1272ed1,32187,29.0
sg:5c1a502ea3d34c3a96456b390ae18111,2031,21.0
sg:ade4379acb7f427bb1754784a4de1253,126634,44.0
sg:4592cd2ad35d4d158f0cb45eeb7a4777,20088,139.0
sg:6e5304eb84774d7794d90adb95d5e79c,6044,15.0
sg:f6b7634b33ef44488546b3b6bcaa3923,6861,11.5
sg:f1554b4aba6c4902a53b059e21b0b9fd,5358,19.5
sg:6545f65a49b1426999b29d3a0112945b,12133,48.5
sg:34885853e9a74d8bb8c7a8d53de216ca,11332,60.0
sg:32be4801d5bd4fc089a49ce18d4e0a95,2227,52.0
sg:2ad8abd610d34dc7bdb9db3e53681dc9,37160,57.5
sg:fcd7e18d2b1c4f86bc75c98c45e817e5,6083,10.0
sg:a79d83f02a53452b8922d872ec8308fc,7507,34.0
sg:5f681cb456b740638739ec88ef633f9f,11332,32.0
sg:8a48389bb30241cfbb5cd14e8f152a64,1734,20.0
sg:74b89105e96f414888188f96a42534cf,5414,116.5
sg:e05a836a7a2b4247a123ec11945cbc36,9255,13.5
sg:e83b38000f6f46359101c63b2380b52c,10285,14.75
sg:2abf4e75a0fe40aca3c7826f5bf51690,4848,15.5
sg:6b7c8775488d4539b044e3ade7d9034d,42888,54.0
sg:b093130744064eafad5cb595d570f242,4071,23.0
sg:f2a5f2ff84e04cb597fd5619e181c070,37863,24.5
sg:7908909e2f08444abedc6230c76c4f9c,3020,25.0
sg:d49385da02b14a8eafd9c6bde4f529b6,2533,79.5
sg:f4271e67c3c5477f80a32879d71bb144,12901,83.0
sg:8252511037554ece8cee2aaa9b9cef41,9472,31.0
sg:7f627eeb401d443290b42ff905bffc93,41533,27.5
sg:ec53b097b14649c1a88b3145df25e4df,6490,8.0
sg:b618644e6fa445af91f18e1e0024f324,9304,19.0
sg:e5ddecf07aaa428a8984bc47b4164f84,13428,8.0
sg:3031f01dd11948c8a0043af5ab299c3c,5429,41.0
sg:adf835b0d1c040ba954417e8f7183430,3631,39.0
sg:3cbfd5eddde748be879d8d52fb8dff88,27108,49.5
sg:af7d287cc36f436992646a2c4a547915,9760,62.0
sg:c6c9741800a84700a9ec80fabf2944c2,8833,90.0
sg:4fc428403f1d4f818b7eeb451011d878,3596,16.0
sg:0345d010bd9441ce887791be319e4d74,35559,34.0
sg:c8d2b5c7870746e08c1f7c6f41b2e194,23115,31.0
sg:c10a8c8fd01f4ae88def31e8a4c87f32,13614,170.5
sg:f88ccffac5c44a67af2a4eae163c4753,24024,13.25
sg:7e7245453b974fc0aff7b696123bc4e2,20874,24.0
sg:363285b6ae13433b8c88c461c26b6c49,3527,18.5
sg:a7f2f0ae4165489c8912a76944cc303d,9964,34.5
sg:fa642040b0b748e29e915d587bfad90d,7621,13.0
sg:7f3b88629a4141499f07d85461a5300a,7480,10.0
sg:8fdb08be43854f82b1c1cfe2775cad97,4504,30.5
sg:198a930a7d104028a3102ab61a0f9357,5222,16.0
sg:25fa7f616fcf4a37b6445c90cfe7c1e8,2609,8.5
sg:4df19b94732046aaae82e146c01c057b,4913,25.5
sg:ceb47fb9245c4590b3a3d7ec05a63c6e,29766,78.0
sg:d43f247554b04279bccb83f093116e14,1537,49.5
sg:a268005c7b1a4b6f8f61590b15d9f941,4828,53.0
sg:4e2fe693b64e42fbba2282cca2211c0f,1460,99.0
sg:02f3f73691e4400191458961783dc0a1,2830,29.5
sg:f8d47ff310504039963dc5ce0e601fd2,2796,53.5
sg:17cbaaf308404720be10193b7beec4c1,4268,23.0
sg:6a94d5af66a746ed9cc4742542aeb799,24338,38.5
sg:3d2cd80649b94a9da5773d95e5dde928,3946,5.0
sg:aaead2b6eef24470b77c4e98c9e5fa6f,33512,17.0
sg:62a3925e41c24143bcae9667a61e36a5,1938,209.0
sg:c39d6be28a1046a3ac0d8856019f06a6,14878,64.5
sg:ca6867de45a84841943f3aecf7254874,11295,36.0
sg:be22029c30b2448e8fcad1a414eedd19,21881,38.5
sg:0dd51f5cc1a249fba18eea32d80eec8c,13288,83.0
sg:86c3d42ed84847908dfbef00ea1e3056,3180,60.5
sg:93f6015f030e427e80ce958a7a02ccb1,14246,75.0
sg:80ff59a7f2a34e878376c7f3db5828f1,3610,78.0
sg:616e7eec7faf4dc892ff2bc0c5f5d0ba,18350,23.0
sg:4316a4ee4eed450685d0620bab764b9c,4601,171.5
sg:be3f214326894252b804ea475bfff919,4998,23.5
sg:9f9350d536f9472b9580a70261eb3fdb,1364,51.0
sg:c3d3a4bb766f49268776a03fef32c301,1973,288.0
sg:5355a83e27b14c1ebb1108a915a7036d,3140,78.0
sg:b2adc29575da42b79c795081af6b3033,12284,114.0
sg:38152020f8804cc9a81c654e633747fe,4495,23.0
sg:f82b40b411db4515a367cb3ac0805bba,3565,15.0
sg:1f12ff9c4a394cc6906ea153b96f3265,4626,14.5
sg:0c3f5b2a88394bd38d8f6383db709284,13305,24.5
sg:45fdc441670c439c89aef8cc7e8d459b,2493,21.0
sg:756b65ac81034ce48aa58eea33e79198,108575,37.0
sg:72fc3fe37ee4478fa7e53e0977d1ae1e,46864,89.0
sg:22fb4f28586d48a0b3827d30b971968b,30255,19.0
sg:de8d6fd6a8e4419ab269cffde6f4d963,646,24.0
sg:bee9ea5b702043f79331f16d1d837ced,9146,79.5
sg:2f0a81738134419db8c6a7ccb1dcf2c3,12867,91.0
sg:8fc273d672b24fa4953006e5ba8aeee9,145616,106.0
sg:3a3dfb9ebda24591a41898f8e23a1562,9236,41.5
sg:e31062581a1a480b926352fc6e2f17ca,3799,43.0
sg:bd770788af34433b93134bdc24d749b5,2518,52.5
sg:c11ae3ad05324d4cb47c2c0cb2cc7d4a,8356,56.5
sg:b241e2846a1f4a50b04c41fa05c6852c,1270,18.25
sg:47c46c4c72ba4e57af127c8be3bb6905,61658,60.0
sg:5f14d5856eee420392e08096dca6d286,2748,90.0
sg:831955b8c9bf48f29fb1f4409ddf0668,4402,70.5
sg:be709e47ef0e4f19baf1e87f4c8715ab,9422,64.5
sg:6adff9ae803e45929c9a0be9eeafbc71,5367,16.5
sg:d035268071ff4789a242d8febfd5b2c8,3984,14.5
sg:c472c38e0257444ab25ad2cb664a18c6,5090,140.0
sg:0b15cdcf6c9945dcaa82165ce73b0d19,9473,78.0
sg:bca4b4433e9a4bdda26c63c3102baf91,3994,66.0
sg:ace7bc2772c64f52be7d63eb30f2eaa5,5500,71.0
sg:5820d04a50fe44a4850b2dfe8f1e1d70,2191,295.0
sg:e93ae9370a084bc5b2fe53e13349d5ab,4002,29.5
sg:8e4044cfe492420abe5cae2554f972e0,7077,15.5
sg:4bbda810ca1f42539ef908e1b9758826,8451,84.5
sg:e667ed6393254cb0a3e2b105043075f7,3270,10.0
sg:0881be1866894d2fbbabc59e7f22a6bb,3998,12.5
sg:a04ebb6b367145529bc2c9c6373706f3,17475,78.0
sg:8b87c5ab5627477c853c547cd56520a7,4112,95.0
sg:62cdcaf7079e4cdc9d0f85607a48f2a0,12288,56.0
sg:7e91fedca62f421a837b2d7c61b713b4,3276,11.0
sg:254e990ffa3f4762b243ad583cca3bb6,13305,237.0
sg:0eddbb3cab0243b3bfd0cd1c4b34a80e,2115,62.0
sg:2f1e5d9fd84241989876387098d78010,3038,25.0
sg:22732a3ebbd440d89b138c260176e700,28124,47.0
sg:09498f4e3d694d6f80ddd9787276415c,3910,71.5
sg:7d020dfe5503446e981737450041667d,4392,16.0
sg:301c4260a02447ef857c2924eb2a6150,8198,12.0
sg:e2507a7e07bf4534bec98dfebc430c73,1813,23.5
sg:46ea7f950d9943beaa91c65e2c76c317,2583,37.0
sg:3287d678dc1e4ff49f4c07fbcb584f6a,13305,64.5
sg:b291a1790ebf4a54bc303b7885fcf8eb,3821,24.0
sg:71dfec3b906b47e8a3f10e0626eda466,2913,129.0
sg:cb7a8ba5d7e24fbf9e9f5ea109fc3b57,2166,37.5
sg:33c37dfc7418447eb902611e307840d1,1594,14.0
sg:028121731ab340f5b15ce9560a3ea624,50810,31.5
sg:a8d996e331f34731b38d0351c5535b11,2190,11.0
sg:74cd43662c2a4c1db7f620abf0e07f4e,622051,17.0
sg:9194fc2ff94c4322b4fe1becae1924f3,32276,10.0
sg:c7cae3ca919f40ffbbb848dacd31ae87,80751,573.0
sg:b7816c23938f46cf936068dba7567ea7,35892,67.5
sg:8e6efb767f0845af892e8d07306107a5,8537,31.0
sg:90e6aeeb128d4082b616b2b1f8fa18cc,11753,21.0
sg:96fe2dc5af424fbeb9c4d991ae4e68ed,536997,34.0
sg:bb40df5c151941b399c21f1a9466a42a,30948,8.0
sg:71dc754dff3545218df1bc3e1818dc2b,4006,18.0
sg:7171ce017838493b9e55809dc1be308d,6044,46.5
sg:1e5c97f9fb4d499ca1726c6915e576e8,17990,22.5
sg:1c16a883764d460eb5b6cc4bdc3ce102,23835,28.5
sg:0d74b8aca58047f8aaf608e75799fa15,42198,27.0
sg:3bda2ed603c74fb09dd637d2faedfed3,46159,13.0
sg:5706cb6b108a4296929107b2ec9d32ba,1120,20.5
sg:6aae914468114da9b841140f60485122,71597,16.5
sg:e2088b43545e44d39e1026fd1772cdc0,12604,31.0
sg:bdf5fcbd435d4a978be2c580236f3604,57298,41.0
sg:a6eca64b4ce34f56b80bb2931014a16f,7268,9.5
sg:677eccec03b2437facb51e0f5efdd9f8,26353,40.0
sg:97aad554900f4c2bae0bc65a08c942a3,6848,18.0
sg:b85a5966e7094d359a2584ae926f2d37,45516,11.0
sg:0869492dd84747e0a98f9fd99dcca13b,3947,22.0
sg:c55c079ea3f648b9a324d81f475b0c9a,94718,14.0
sg:de54d377ba6e445fba268529b8e11356,5176,104.0
sg:9b40835074bc46df93cf9bedf0877bbc,1325,91.75
sg:4808108d7a6948e091d2b9c9af505634,5636,98.0
sg:062598548d154bc18b86a6ac68ba477a,38137,45.0
sg:4d195d8e2ec14f26a0241cc8a5f0cb5f,4137,68.0
sg:bcee6a321d36465aaa249f05ffbe1d94,154309,201.0
sg:b209dc10f8d94611b836910851be781d,40333,38.0
sg:1871d38c887a4ff6a3ce6e216a16f639,5918,82.5
sg:6b439d5f66fa4f98acd9fd380f779bab,10216,65.5
sg:a97dfe0f184644c3936cdeb7b373cdb8,6001,20.5
sg:f12440899ee54a5b941be2f4d7cbf07b,550,131.0
sg:ebd8d2deb3a7406c91e3f84c1475dbbc,152025,290.0
sg:f4ef39448f614b6abc8e7da1cbae25d1,41106,18.0
sg:8fd62272e56d43c38a5b0b3d1b140106,4928,33.0
sg:884d9f9726db47ea95c1dc346b517cbc,46305,20.0
sg:4f635974e77a4db99da374bbb48686e5,45830,22.0
sg:4c030770f5d142efb060d4e283041da7,4365,27.5
sg:778ac0ef38cc4903aafe3b3b6c6ee149,14975,27.0
sg:45cce033bb434dcaac1db1e8eeaf2655,27796,11.5
sg:29475994221f457aa0b2dec3be42798b,41177,41.0
sg:118d686b8a654062bb91247699e953ed,45542,10.0
sg:98f5485ea5604414a4a6ba7e072c0d6e,11818,27.0
sg:f861ed1cd58a4473bf7c617290ded0aa,7574,79.5
sg:e6a3f17c9f054c35ac2d6c9f7a222741,10772,24.0
sg:4de2a4224e374a92a8be800e238f22d1,13247,39.0
sg:e09e3211b72441a68a709fc0dfde1491,15621,16.5
sg:87718b1f7dff4a8d94a8c9b797d03ebc,5173,69.0
sg:a9beb75267474631b8d12edcd53a7272,30758,23.5
sg:efe732c50b9f4f8085723a1079eccdc0,25045,64.0
sg:d41ffbf382cc40c4a5b7ffbd6d249988,21696,52.0
sg:7440a37e541a4e1ea7971ea8cf9ebba6,38632,18.5
sg:441142616ad34fb8a4a2e60b47abd5a6,1629,25.0
sg:ceccc1d15e474f41b43b5497ff6eb98a,3241,41.0
sg:2b65bc1260a04a9fa3d74689e0342edd,12655,22.0
sg:65e89b69fdfa41c79d02a65310771085,191002,20.0
sg:0f9f74937b754bbb82723a2ba1a0305b,30180,16.0
sg:9d5b85aec6a9471fab4068a81e703350,19896,74.0
sg:65c75ab129af4ea898524198538e7693,31978,8.5
sg:a175acfa92304541a464bc91eea77c06,3750,8.0
sg:55b87887b930430dbad23e950f116c17,1504,7.0
sg:26e6da45c9df4c7ca5c1b2646c536aa3,29407,54.5
sg:fab25490df56480b8376d0640a5bede8,31742,12.0
sg:f57a85b42fbe44539ed99a45ec916420,72201,14.5
sg:db8cbf019a1f411c822e640daaf44b83,2259,39.5
sg:ec2e82e3bbc8481f8f24962d8d39e436,37720,109.0
sg:75db2db1f7eb42879895617fc6126dae,13305,42.0
sg:d5018a87106646e2bffd3c55149379d2,2329,8.0
sg:5c1f17861afa48a6b15afb17733501dd,6046,15.5
sg:0f79cefa0ea8414395c23777ba1a81b0,27370,168.0
sg:b185a9f931ba4a28bc79a64574fd5c31,19398,217.0
sg:b863dd77e13f4e7f8ffbe80dcc749de8,33930,226.0
sg:2aa4fd39d1e640d2b387700226daf124,2576,41.0
sg:9f4b3452ac2b4be1b756af3e546c40f1,1938,82.0
sg:51c9256bacbe48f08fd26ffc12936020,4424,6.0
sg:f89186f03f0544f4a442cae718b28b75,28684,21.0
sg:810ab596d3094d1b9f30a799042fe8aa,50953,116.0
sg:e41e408425e9438d8b47d4ea744b9415,1900,41.0
sg:50f0d6ff685f4ea585130597c4683274,1890,43.0
sg:62db4cc5449f4e4f86cce3834cf66e92,30266,10.0
sg:26db2087e7b04e899347dce315cea8a2,6202,44.5
sg:52fd3294f15f43efa220440af1f4b4e6,4429,7.0
sg:edaec164bb504ed1a8439e8b65f68b85,4795,79.0
sg:738621b7a89145ed91c9efa873501c6c,2279,44.5
sg:2c4de9b3b65a436cb8593de92ee43da5,6485,118.5
sg:12cf19bed0384be88670991d2d09b193,3602,81.5
sg:8bcdd2246e864cbbbd3e7a8bd0fa69f9,14310,33.0
sg:3c214ace9a604e83be65817b939ae1c3,24726,24.5
sg:8a80980d2619492c9c242ecd21318578,3223,56.0
sg:8823aeaf5ea74cd99733a73e1ac9094a,40729,22.5
sg:32e0edd141bf40d583046eeadaaa4ed7,3674,21.0
sg:f49c13c91dcd4ee2aecec082ea26bf1d,37382,12.5
sg:9eb49feb9414473698cf106f4cf3af3c,6076,6.5
sg:4cfc0a3cde254b0d856c380e9bcdd008,5486,53.0
sg:2d89a78dd40b489a84a6d86b6eec4fcc,10331,26.0
sg:707281ba17c54939a219784df35cf09f,42390,14.5
sg:d2d476f1585443d89fffa3f96489e8cf,135038,56.0
sg:408cecf9dcd6408cab74c78df97869ef,34395,28.0
sg:6dfdfaa14a9448b6aca618da4d69d130,8084,12.0
sg:8649627dcbdd461aadbfcca3546f3d82,27666,23.0
sg:34a62afa210647e9a2d1dd1d8186296b,68566,72.0
sg:ce94413f2a9f4fc4ba6108e02d06b3a6,4589,10.0
sg:56b0b3222d6543589eb0121ff20fa3db,36402,17.5
sg:106751a045754744a12ab79c7c832a89,2943,29.0
sg:d80ac08b315f408b93b1e4fdf5af0c2e,11740,204.0
sg:a566f9c1ffaf45f58948440935c50086,3872,113.0
sg:406a89e07cc948b596a639bd53232445,77605,34.0
sg:fc5864973e1d4d3596e0853c825a8f64,7576,28.0
sg:f4b74e85f8584dcea3c454eb686df186,3696,13.0
sg:0d01eee1c61549da95f3111a3e7ca874,85207,38.0
sg:832f581656ae4b77a29d845182ca4463,30561,105.0
sg:d96fbe0ed93e4751bfd300ff13d37c50,3214,40.0
sg:56479fdcc9b0477f963de6269fcd2176,30762,11.0
sg:782cfc7de1c64b33a755d31c89de0a35,3115,86.0
sg:d2ddfc5899794132a0e1626b2900aa3e,55361,140.5
sg:00c6d69b4de045308804eb0774bf1c14,3347,140.0
sg:4a807d81087f4259b1a5fca2f318ce99,5312,15.0
sg:95b57b53ec134c04b5b14448dbd6ccdb,4110,11.5
sg:bedfde315adc4b6cb14d0b682d1b80ae,2203,68.0
sg:691d927f755c41faa88f9af7c00e8745,73495,29.0
sg:b77a6f102233414f85d8089e3409384b,2094,11.5
sg:db0c73ad876b43b5a462766c0cef277b,1796,11.0
sg:54ee13eb072b4ad6a24889508ece67e8,47540,78.0
sg:4b56ea72894c4ba4a5e85dff4d91d01a,3383,40.0
sg:f09af9c265ff4baabd348a0f6b3921bd,3043,30.0
sg:b03b030dd128468fa1e2b79cca56312c,158313,9.0
sg:277fb17b55e04acca7e8a88e69c9ef88,34814,17.0
sg:69dc0d25cc6d4dafb363563082aea3ba,23512,324.0
sg:fd74bf05c55a494193ef77f827c4f293,19668,11.0
sg:97cc96bcf15143c283f59c745d521723,7857,17.0
sg:a2878844dd254f31a1c0cf15d0c57037,9814,23.0
sg:c49fa13adf5d41c69a222a6f537a9e76,5369,29.0
sg:9c8b7c57755041f4b6e3181e2ebbf997,2490,53.0
sg:4fc2c365a74540f4a176cbd252c9a14c,3259,19.0
sg:ffff7c750d604807907b4f7df2f6c447,22827,42.5
sg:6c12bea7f529434caa19fcdefe242855,923,46.5
sg:72a21e1e368c464ea5efcf8a4dcab290,41138,109.5
sg:2ca6e2c880294ca381a0c4353f87149f,9452,157.0
sg:1c508a3deb9b43b98ba42c344eb4c0da,32742,147.5
sg:36b76b9a29ef4891ab70caa690c51fda,39083,15.0
sg:e8f0e8c6a3bd4723a66c662f6b868e81,33254,19.5
sg:5c18aab2c2124350a143bbca9822602f,16790,28.0
sg:258437c9be38445bb0198cf4417b21ad,3591,18.0
sg:9b1e977361ff4ae681797c97f36fc8f2,1811,30.0
sg:03b53ff2e6d042b3bfaa96e2bbb5182d,209777,42.0
sg:a50c15be6efa4934b3c4cee5cccad477,70758,31.0
sg:4c3fb5f77e924214b598b4e139b25ede,15923,43.0
sg:c2422b0a6e784e1a8cb1bcb7c693c5fa,5504,21.0
sg:1a2150d4c9a94c13a92d1efb6c9114e0,74265,218.0
sg:9d6cab9705bf475b80285de1b968c312,3549,20.0
