id,feet,median
sg:9f7603a243f64fbb99651f6193ea578f,5187,14.0
sg:6509570b99864f349b910ae051b3e82f,132940,24.0
sg:b80fde15f3b445d497ecf2f413a07ccc,5624,14.5
sg:869576b72040402c8e28a67f66ff805d,8914,14.0
sg:c8868e9615a04d4da5372aecb8176cce,162814,27.5
sg:4398c1ed0ff3453598475acf2f9d0c8e,2050,12.5
sg:c1df0c2cb6d54c3f921a501fce1df9d9,15436,14.0
sg:fe4ac08425074cad8c68e2cb1b6f0df4,8195,12.0
sg:3c64aa30b77847d8be80636241b034e1,14502,15.0
sg:e11995a40517438c82bfe5461e534f96,55318,24.0
sg:b318614e25344834960a5275425395ba,45076,34.0
sg:f42a447fadff42dab43a21dbef9a130d,7073,13.0
sg:ff3581b5fb5d42f283d713d79143d8fe,5009,14.0
sg:d2408b205a664bb2beba298b58b54817,6388,14.0
sg:7feae98907a04572ad7632bc7a5ed20d,2919,10.0
sg:a1d6492d783245b5bf1013975ff2b8f8,9651,15.0
sg:b4e3ce8220a048b5828ee33f5a2e5ec3,45996,21.5
sg:d0cf9fea1aa04763a28d893353873e91,30258,15.0
sg:c3792cdacd7848589e51ec48f352647f,769,25.5
sg:71f7dfde80044ff7977b2fa97d30e348,5934,13.5
sg:8f910f88be55473ba8a040c6be9b414f,10528,20.0
sg:b4157852f1fb4dc9b187a59850dd61d2,33983,21.0
sg:ffa1b9dd460d4eac8b5d4d1294c4bb96,1473,1014.0
sg:4d1ac8ca06d047109786595554ff8389,12803,13.0
sg:6eada206fcd04958809abc506c702a66,10587,13.0
sg:879bcd9af277490e9fcd61896612e4e0,200651,25.0
sg:3b6fe19c6273446c93d89c4daa5205c5,7721,13.0
sg:a3da04cab1ac40d38bd154dd1461226f,45717,20.0
sg:6ccece236e1d4077b5c6daf6e466c23c,4958,22.0
sg:01a7e16bec7b4bc1b66c0dfeb0b68143,167880,8.0
sg:b9c2a4f6c7234be8aeb8cdbbeb28e025,5202,14.0
sg:1ea33786dee44f838a9a8be9d695f1ec,9916,30.0
sg:067d3f461135448ba3ae8d09b03aea0e,900024,83.0
sg:cf7345606f47429e9de1f3b3cb995c2c,6443,11.0
sg:33f09ca2bb3243768c0b5bd52add8b1e,586,89.0
sg:7a44c13c6a1b4e628d36cee8ac105b38,13354,9.5
sg:288de1660d564deb952bf78c9edac61a,12826,11.0
sg:97507739555b43c599052ba9dce25ce3,18486,23.5
sg:0ffe43e6811b490c9d53ea06f8531d16,50503,24.0
sg:91e7f7ac0979440aafc4188381b47619,127778,22.0
sg:07965b7a38c74ec99001cbc20616c4a4,34382,21.0
sg:1c86f97533894588900d51d50987c210,136335,25.0
sg:22c45f6c585e4e6ab0681d403fe12a43,11537,21.0
sg:3c999ee406174819a0f08ce4d7b0c01c,4064,18.0
sg:1894a2849db64c5daf57148c4a3f1a89,181016,24.0
sg:395b05da90064d32ace573e2d336fdb7,14154,13.5
sg:019f2b3edf5b412ca51d43bce3aafe4c,25901,20.0
sg:433b05c48246436b9457dda135b4c531,3068,8.0
sg:860e55126dd3434bb2263d38f56d7847,13732,15.5
sg:72244b94272542d6820f1456ceccf07b,13562,11.0
sg:65a37383c5b24936b2863d0116f5f58a,97943,96.5
sg:0ca7f3146575437e99af9e3e8afefad7,14722,30.0
sg:4d92a3a33bd7425b93782900a9d8b58c,17205,18.5
sg:a4f1f6b8f4d34dde9e2c9ed73d577508,37338,14.0
sg:fd6e18ad0dbe4a10b682c64b20f34c0c,13305,58.5
sg:8797481bf30b4920affa21a489ab41df,13379,12.0
sg:22d7c2e345354e1097b58fb2514989e5,114642,100.5
sg:6a5d08779e47466997c032ea118abe29,9319,153.0
sg:a8a99fd6fd8d43229d523d8c1c4a31b9,9213,12.0
sg:fc64db477ba24aebb19d7b6a548e231e,114269,31.5
sg:33ac72f1ce6643849140edd95c42f30e,6591,62.0
sg:1d21f89b132b43529b78558bc31b7f25,11111,17.0
sg:14834e3e6f8d4bf6b29b8af295ebad73,28527,10.0
sg:4760af7932cc4fa8b7e1519d65b73785,36580,41.0
sg:11a99b697c1642d481ad523fdb230807,14092,17.0
sg:42a6e7ae95df4b45a8cf05fd50e1d799,12108,12.0
sg:1f4e03aa31b947fab8c211bf804db277,213064,23.0
sg:1c75a127fc514cb7bb6aab01c1df9582,79419,26.0
sg:e1bca1dc4dcb4fc3bb943b44913cdce5,1276,15.0
sg:85b921edd5674a459ae2e8597e5fb3b9,19978,35.0
sg:8e26983650bb4cc8ac5752fd30e8f87e,15706,15.0
sg:ddad882efd5b446cbd8d754391f6f9c3,26224,17.0
sg:49cfe8bd0486447a8e54206c3c497a49,11220,17.0
sg:befcbff793a44a48a4ebaabe6e75ce20,9392,11.0
sg:e084293af05846ebac87fc1ead354ce5,9146,10.5
sg:4886b4c7362b490583869d18a995438f,168983,22.0
sg:616c2a71702b44a4b156987f0760c837,8386,9.0
sg:a5799a30eaa7413dac5095f79e320cba,25699,21.0
sg:b9bdc07265034adc9dc2d55073622af8,38437,23.0
sg:a03a06b1038d4731b6275dff50f451e0,134115,28.0
sg:eecb6d4ba3424a5bb12e263838d6b084,6792,12.0
sg:6c3952631a4543be8c5812d2a62400ec,8747,13.0
sg:2501a13a9cb64a52bd463b5f96f8e36d,14854,15.0
sg:86680d135c7949f6a90a15abbd1956c3,8840,18.5
sg:08afdef19298433ba3aa5d4e1b0a5f49,7029,10.5
sg:f96ccb1aad3a4048aa2e5a4f3c9e8c08,6686,15.0
sg:326c68cf72ef47849a6cd691165c990e,12026,9.0
sg:dc6d57fde6404c819a08967a87b16fae,14764,23.0
sg:73d29175bf984f8bad5405f7c7a90100,14960,13.0
sg:33d69e04de9c4286b5e359895a4c2d34,9892,17.0
sg:ee49cbcbb4834d72bf8e312d2859f4fb,7325,16.5
sg:d0c873486bc2418fb999cf731c3e3dd8,11637,15.0
sg:6700fbc5abfd4e11a6752efd9a80974f,14920,16.0
sg:a71a245b3361488f9f08ca81d91de3ac,9330,13.0
sg:c3a4c8515c3944d6b685b55fe8393c65,1108,26.5
sg:ce9cd3198fac4792b9b20d2ab4769585,1856,22.0
